"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_310210",2,0,2,9,0,6,2,0
"Smp_310260",6,4,6,0,0,4,0,2
"Smp_310580",16,3,8,8,0,12,3,11
"Smp_311010",4,0,3,5,4,8,0,4
"Smp_311050",2,2,0,0,2,0,0,8
"Smp_311350",10,0,11,9,6,24,1,13
"Smp_311360",4,0,1,2,0,2,0,2
"Smp_311520",4,2,1,2,0,4,0,0
"Smp_311650",3,0,2,2,0,4,2,2
"Smp_311780",1,0,0,2,2,1,0,5
"Smp_312360",0,0,2,0,4,6,0,2
"Smp_312630",2,6,6,7,0,13,0,7
"Smp_312660",6,0,4,0,1,4,0,14
"Smp_312760",4,2,1,0,4,4,0,4
"Smp_312920",4,0,0,2,0,4,0,11
"Smp_313530",22,11,8,13,8,15,0,15
"Smp_313540",36,12,15,38,16,24,8,45
"Smp_313640",4,0,0,2,4,0,2,2
"Smp_313730",2,0,0,2,0,4,1,5
"Smp_313740",0,0,5,4,0,3,0,1
"Smp_314030",5,2,1,7,9,9,0,12
"Smp_314170",2,2,2,0,0,8,0,0
"Smp_314310",0,0,4,2,0,2,0,2
"Smp_314630",2,2,0,4,0,0,0,2
"Smp_314660",20,8,0,24,4,4,0,18
"Smp_314730",19,4,9,7,4,14,1,7
"Smp_315010",4,0,0,2,2,0,0,4
"Smp_315570",23,18,9,11,11,12,3,27
"Smp_315580",0,0,2,4,0,1,0,4
"Smp_315690",3,0,1,0,5,4,0,1
"Smp_315740",4,0,2,2,0,4,0,2
"Smp_315750",4,4,2,0,0,5,0,4
"Smp_315780",4,2,2,2,0,0,0,3
"Smp_315810",0,3,6,2,2,6,0,7
"Smp_315820",8,0,2,0,0,8,2,1
"Smp_315900",6,0,2,8,8,10,0,6
"Smp_315910",5,0,1,2,2,8,0,11
"Smp_316270",2,0,0,2,1,3,0,3
"Smp_316320",222,82,92,150,90,117,24,141
"Smp_316430",2,1,0,0,1,5,0,1
"Smp_316570",50,11,9,16,5,10,3,13
"Smp_316660",2,0,6,4,4,2,0,6
"Smp_316680",16,10,5,16,5,14,0,17
"Smp_316690",30,12,12,39,6,27,7,19
"Smp_316700",0,0,4,2,0,4,0,2
"Smp_316710",30,9,6,21,10,22,2,21
"Smp_316760",2,2,2,1,0,2,0,1
"Smp_317370",2,0,2,6,0,10,0,0
"Smp_317420",10,1,8,2,4,2,0,10
"Smp_317470",3,0,2,8,2,3,0,3
"Smp_317530",4,6,71,84,18,88,6,52
"Smp_317540",1,0,0,6,1,0,0,3
"Smp_317720",5,4,6,10,3,25,0,3
"Smp_317730",0,2,0,4,1,8,0,2
"Smp_317780",9,1,3,4,1,12,0,8
"Smp_317790",16,2,11,10,14,14,0,15
"Smp_318260",4,2,6,2,0,0,0,1
"Smp_318890",5,2,5,4,2,17,0,2
"Smp_318900",6,2,5,4,2,16,0,0
"Smp_318920",6,2,5,5,2,16,0,0
"Smp_319050",4,2,0,2,4,2,0,10
"Smp_319100",4,9,5,11,2,5,2,12
"Smp_319220",6,2,4,6,2,2,0,6
"Smp_319230",3,1,0,3,4,6,0,2
"Smp_319470",12,7,4,10,1,2,2,1
"Smp_319610",8,0,1,4,3,3,1,3
"Smp_319760",3,4,2,3,0,3,1,1
"Smp_320210",0,0,1,1,1,8,0,7
"Smp_320240",2,0,2,8,2,2,0,2
"Smp_320760",2,1,1,5,1,2,0,5
"Smp_320810",0,0,0,1,1,5,0,4
"Smp_321620",2,0,2,4,3,2,0,2
"Smp_321750",3,0,2,5,5,0,0,2
"Smp_321860",1,2,11,4,4,2,0,4
"Smp_321920",3,2,0,4,2,0,0,0
"Smp_322000",4,2,4,2,0,8,0,9
"Smp_322220",6,2,2,6,8,22,0,5
"Smp_322230",7,4,10,5,6,29,5,24
"Smp_322330",2,2,0,0,4,3,0,0
"Smp_322410",2,2,6,4,2,11,0,6
"Smp_322440",7,2,6,10,2,0,2,4
"Smp_322560",8,4,14,6,6,24,0,2
"Smp_322570",4,2,0,8,2,6,0,4
"Smp_322650",5,2,6,2,1,11,4,5
"Smp_322720",1,2,2,10,2,0,0,7
"Smp_322900",9,0,0,1,2,0,1,6
"Smp_322950",4,0,0,4,2,2,0,0
"Smp_322970",11,2,0,6,0,2,0,8
"Smp_323210",16,10,5,12,5,40,0,12
"Smp_323420",16,1,6,16,1,1,0,5
"Smp_323440",17,6,3,11,1,5,0,3
"Smp_323540",0,3,1,0,3,1,0,6
"Smp_323560",4,2,0,2,2,8,0,0
"Smp_323640",2,0,0,2,4,26,0,4
"Smp_323650",64,20,19,28,5,49,3,23
"Smp_323680",42,19,52,92,6,118,0,19
"Smp_323710",40,16,58,88,5,112,0,26
"Smp_323810",80,32,82,137,38,259,13,86
"Smp_323830",12,2,6,12,6,8,0,15
"Smp_324120",10,2,0,0,0,1,0,6
"Smp_324190",94,44,68,137,44,220,10,104
"Smp_324230",11,3,5,13,0,9,1,2
"Smp_324280",20,5,5,7,2,7,0,9
"Smp_324360",28,15,20,38,14,77,1,39
"Smp_325610",8,5,4,9,4,6,0,5
"Smp_325670",5,0,0,4,3,2,1,2
"Smp_325760",4,0,0,6,2,6,4,4
"Smp_325920",10,8,10,10,20,42,0,22
"Smp_326040",2,0,2,2,0,14,0,4
"Smp_326180",26,10,16,19,10,22,4,23
"Smp_326250",4,0,2,2,0,0,0,2
"Smp_326410",3,0,2,4,0,3,0,0
"Smp_326440",10,8,6,4,4,6,0,1
"Smp_326570",10,2,2,10,0,9,1,9
"Smp_326580",0,2,1,0,5,0,0,4
"Smp_326620",6,0,2,2,4,6,0,2
"Smp_326750",2,0,2,0,2,7,0,0
"Smp_327300",92,40,196,223,89,528,30,241
"Smp_327480",12,2,6,8,4,8,0,12
"Smp_327550",7,0,4,6,0,4,0,2
"Smp_327600",2,1,2,1,2,1,0,2
"Smp_328230",8,0,0,6,2,6,2,4
"Smp_328580",61,7,9,21,0,10,0,17
"Smp_328750",5,3,0,9,4,10,2,3
"Smp_328770",1,1,0,1,1,5,0,2
"Smp_329010",4,1,3,4,0,2,0,1
"Smp_329200",11,6,2,10,3,8,0,7
"Smp_329210",4,0,2,8,2,2,0,2
"Smp_329430",6,2,6,8,0,8,0,6
"Smp_329590",5,1,13,14,5,31,1,8
"Smp_329600",5,2,5,6,5,13,0,5
"Smp_329680",8,4,8,9,5,18,2,14
"Smp_329690",0,0,0,2,6,7,0,2
"Smp_329780",19,10,16,40,12,27,0,36
"Smp_329940",6,1,6,2,6,2,0,2
"Smp_330190",3,0,0,3,5,11,0,4
"Smp_330250",3,0,0,1,5,3,0,7
"Smp_330330",7,0,1,12,10,15,0,14
"Smp_330450",11,2,2,4,2,13,0,8
"Smp_330470",4,2,0,7,0,0,0,2
"Smp_330600",13,0,13,14,5,46,2,22
"Smp_330640",2,0,6,2,4,11,2,3
"Smp_330670",0,0,2,6,0,4,0,4
"Smp_330790",0,0,2,2,4,5,0,1
"Smp_331130",2,0,2,0,2,9,0,2
"Smp_331170",5,4,4,6,2,2,0,4
"Smp_331400",61,28,54,60,41,98,6,97
"Smp_331790",8,0,0,2,2,4,0,1
"Smp_331870",0,2,2,4,2,2,0,4
"Smp_331910",5,0,10,12,14,42,0,16
"Smp_331920",14,0,4,12,4,12,0,16
"Smp_331940",2,1,2,2,2,3,0,0
"Smp_332100",4,0,6,2,0,12,0,0
"Smp_332150",2,0,2,0,2,4,0,2
"Smp_332260",8,0,8,4,0,10,0,10
"Smp_332340",0,0,1,6,4,5,0,11
"Smp_332360",2,2,2,4,2,0,0,4
"Smp_332400",6,2,0,4,0,6,0,12
"Smp_332480",33,14,22,49,11,31,2,44
"Smp_332620",12,0,2,6,2,2,0,10
"Smp_332670",0,0,4,4,0,7,0,2
"Smp_332680",7,0,2,4,2,2,0,3
"Smp_332790",0,4,0,0,2,3,0,4
"Smp_332800",6,3,0,4,1,3,0,2
"Smp_332920",2,2,0,4,0,2,0,4
"Smp_332930",6,0,5,10,8,2,0,10
"Smp_332940",2,0,0,10,0,6,0,2
"Smp_332950",20,7,33,34,12,39,4,29
"Smp_333010",21,4,9,13,3,14,0,9
"Smp_333030",2,2,1,0,4,0,0,2
"Smp_333040",43,22,23,22,11,26,5,20
"Smp_333100",0,2,0,2,3,2,0,2
"Smp_333140",4,0,0,3,4,8,0,8
"Smp_333310",2,4,4,2,3,2,0,4
"Smp_333350",3,0,2,0,8,2,0,0
"Smp_333390",4,1,0,2,0,3,0,2
"Smp_333400",4,2,0,0,4,0,2,3
"Smp_333420",7,4,4,6,0,9,0,14
"Smp_333470",87,39,39,122,43,120,17,70
"Smp_333620",2,0,0,0,6,4,0,2
"Smp_333660",6,2,2,12,2,10,0,16
"Smp_333770",2,0,1,8,0,0,0,4
"Smp_333800",4,0,2,6,0,0,0,6
"Smp_333810",4,0,4,3,0,2,0,0
"Smp_333910",4,2,6,8,4,6,0,2
"Smp_333940",2,0,0,2,0,6,0,2
"Smp_333950",0,2,4,2,0,4,0,0
"Smp_334000",2,2,0,6,0,3,0,10
"Smp_334030",2,0,2,2,2,4,0,0
"Smp_334080",18,8,24,20,16,34,0,10
"Smp_334100",0,0,2,0,2,4,0,4
"Smp_334260",5,0,2,2,0,2,0,0
"Smp_334300",8,0,0,8,6,2,2,3
"Smp_334530",2,1,4,2,2,2,0,0
"Smp_334750",15,3,2,10,2,6,0,3
"Smp_334940",6,6,2,8,0,8,8,2
"Smp_335010",0,0,2,4,2,4,0,5
"Smp_335040",74,32,43,88,32,59,9,77
"Smp_335050",2,4,1,7,6,4,4,11
"Smp_335300",0,0,6,2,0,2,0,4
"Smp_335350",0,0,2,4,0,2,0,2
"Smp_335380",8,2,1,5,0,5,0,5
"Smp_335460",31,10,13,41,1,25,0,8
"Smp_335470",30,10,13,39,1,29,0,9
"Smp_335480",26,12,13,47,0,30,0,8
"Smp_335490",17,3,4,19,0,12,0,5
"Smp_335510",33,10,13,41,1,28,0,8
"Smp_335620",26,4,12,15,16,16,0,20
"Smp_335675",3,3,3,8,0,3,2,5
"Smp_335800",24,4,12,25,7,10,2,23
"Smp_335930",2,0,0,1,8,5,0,5
"Smp_335990",4,0,2,14,6,12,0,9
"Smp_336130",2,0,2,4,2,2,0,2
"Smp_336250",2,4,4,16,8,17,2,8
"Smp_336340",0,0,2,4,2,4,0,8
"Smp_336360",8,0,2,2,0,6,2,0
"Smp_336365",0,3,2,2,1,2,0,1
"Smp_336400",9,0,6,15,4,9,0,36
"Smp_336660",55,27,24,40,9,30,4,28
"Smp_336700",1,0,0,4,0,2,1,6
"Smp_336710",4,2,2,4,4,0,0,4
"Smp_336770",6,0,8,14,6,6,0,14
"Smp_336880",0,0,1,0,3,2,0,4
"Smp_337020",1,1,4,4,2,6,0,1
"Smp_337030",1,1,4,4,2,6,0,1
"Smp_337080",2,0,2,3,2,4,2,0
"Smp_337100",27,12,15,30,17,25,2,25
"Smp_337130",0,1,6,2,7,10,0,11
"Smp_337140",4,0,2,8,0,2,0,6
"Smp_337240",2,1,2,2,1,2,0,0
"Smp_337250",8,0,2,6,4,8,2,12
"Smp_337280",0,0,4,0,4,4,0,2
"Smp_337330",14,1,4,8,9,31,0,8
"Smp_337380",2,0,7,3,0,2,0,0
"Smp_337420",4,0,0,4,2,3,0,6
"Smp_337620",2,0,0,2,0,2,0,12
"Smp_337760",2,0,2,0,2,7,0,4
"Smp_337770",4,0,2,4,0,16,0,2
"Smp_337820",6,0,3,8,10,20,4,21
"Smp_340030",2,0,2,2,2,2,0,4
"Smp_340050",4,2,0,3,0,0,0,2
"Smp_340060",2,0,2,1,2,0,0,7
"Smp_340100",0,2,4,4,1,0,0,4
"Smp_340110",41,21,19,43,14,21,6,36
"Smp_340130",0,2,0,0,2,4,0,2
"Smp_340140",3,2,0,0,6,8,0,6
"Smp_340300",0,2,0,4,4,6,4,2
"Smp_340310",4,0,2,2,0,4,0,10
"Smp_340320",9,2,1,3,0,1,0,0
"Smp_340360",5,5,5,5,5,12,0,7
"Smp_340370",4,0,4,10,2,7,0,2
"Smp_340380",2,4,0,2,2,2,0,1
"Smp_340410",8,2,0,1,2,3,0,4
"Smp_340420",14,2,2,14,8,12,2,12
"Smp_340440",54,12,20,47,6,55,0,26
"Smp_340450",4,1,2,0,4,0,0,0
"Smp_340470",4,4,0,6,0,0,0,4
"Smp_340510",14,0,4,4,3,4,0,9
"Smp_340590",2,0,4,10,2,8,0,6
"Smp_340630",6,5,0,7,0,2,0,10
"Smp_340650",4,2,2,1,0,10,0,8
"Smp_340670",12,2,12,20,4,20,6,24
"Smp_340700",37,10,26,60,42,116,6,71
"Smp_340760",2,0,0,6,0,4,0,2
"Smp_340800",10,2,6,7,2,3,0,2
"Smp_340890",2,2,0,0,0,2,0,4
"Smp_340900",14,4,2,12,16,22,0,30
"Smp_340960",12,3,4,18,5,5,0,11
"Smp_340980",0,0,4,2,2,0,0,4
"Smp_341020",2,6,2,4,2,4,0,8
"Smp_341080",4,0,2,6,26,22,2,10
"Smp_341180",6,0,3,4,0,7,1,9
"Smp_341200",2,0,0,2,2,2,0,6
"Smp_341240",8,2,2,4,6,8,0,2
"Smp_341300",0,0,0,2,4,4,0,2
"Smp_341330",0,0,4,10,2,2,0,2
"Smp_341410",0,3,2,6,0,2,0,0
"Smp_341430",0,0,2,3,2,2,0,2
"Smp_341450",5,2,0,0,2,6,0,7
"Smp_341490",39,6,5,15,0,25,4,13
"Smp_341530",12,0,0,6,6,10,0,12
"Smp_341590",11,2,4,4,6,16,0,2
"Smp_341630",16,2,0,15,2,6,0,2
"Smp_341680",5,0,1,3,0,2,2,2
"Smp_341700",1,0,0,2,6,2,0,0
"Smp_341770",4,0,2,2,2,0,0,0
"Smp_341790",0,2,2,4,2,16,0,6
"Smp_341800",5,0,3,3,2,2,0,6
"Smp_341830",2,0,4,14,4,8,0,4
"Smp_341840",4,0,0,5,0,2,2,4
"Smp_341860",8,1,4,7,1,8,4,4
"Smp_341890",8,2,0,4,2,0,0,2
"Smp_341930",4,0,2,2,2,0,0,4
"Smp_341950",4,0,4,0,2,0,0,2
"Smp_341980",2,0,0,6,4,0,0,4
"Smp_342060",2,0,0,3,4,0,2,2
"Smp_342090",2,0,2,1,0,5,0,2
"Smp_342130",1,0,2,4,3,0,0,0
"Smp_342160",10,2,4,8,8,12,0,6
"Smp_342170",5,0,4,6,7,3,0,3
"Smp_342190",7,1,4,1,1,3,1,3
"Smp_342330",6,0,0,4,2,8,0,4
"Smp_342570",5,0,2,3,0,2,0,2
"Smp_342630",2,0,1,1,0,6,0,6
"Smp_342710",5,1,2,3,0,2,0,1
"Smp_342800",26,6,15,29,12,14,1,18
"Smp_342840",43,10,12,35,10,17,4,23
"Smp_342860",55,21,26,29,15,26,5,35
"Smp_342870",4,0,0,2,6,4,0,0
"Smp_342910",3,0,0,2,2,3,2,0
"Smp_343120",4,1,6,4,6,8,0,2
"Smp_343150",2,0,2,2,4,2,0,10
"Smp_343220",17,6,3,15,5,23,1,5
"Smp_343250",2,0,0,4,2,2,0,3
"Smp_343320",4,0,0,2,2,3,0,0
"Smp_343350",7,2,5,2,6,8,0,8
"Smp_343430",0,2,2,10,2,0,2,4
"Smp_343480",5,0,3,6,2,8,3,10
"Smp_343490",0,0,4,4,2,2,0,2
"Smp_343560",50,5,18,56,9,46,7,21
"Smp_343570",5,0,2,0,6,0,0,2
"Smp_343610",6,2,3,2,0,0,2,4
"Smp_343640",2,2,4,4,2,0,0,2
"Smp_343760",19,10,11,9,8,16,0,11
"Smp_343770",4,2,2,4,2,6,0,8
"Smp_343790",4,0,2,4,2,0,1,6
"Smp_343840",4,1,5,3,3,4,1,4
"Smp_343900",2,0,0,5,4,6,0,12
"Smp_343910",18,0,2,7,2,2,2,7
"Smp_343980",0,0,0,4,2,4,0,2
"Smp_344240",2,0,0,7,0,1,2,2
"Smp_344350",0,2,0,2,0,1,2,4
"Smp_344390",9,0,0,3,0,2,0,9
"Smp_344430",6,2,2,5,0,2,0,7
"Smp_344440",2,5,6,10,4,18,4,17
"Smp_344610",7,0,3,9,2,3,0,6
"Smp_344620",6,0,5,8,2,2,0,5
"Smp_344690",2,0,0,1,0,16,0,16
"Smp_344710",2,0,2,2,2,0,0,2
"Smp_344770",6,2,6,0,2,4,0,0
"Smp_344800",6,0,0,2,2,0,0,2
"Smp_344910",21,3,9,20,1,4,6,15
"Smp_344930",18,6,1,8,3,6,2,9
"Smp_344970",2,0,2,0,2,4,0,2
"Smp_344980",4,2,0,2,2,8,0,0
"Smp_345290",5,0,0,3,2,7,0,0
"Smp_345320",5,2,2,4,0,0,0,0
"Smp_345330",14,0,4,2,2,0,0,1
"Smp_345340",6,0,9,11,0,5,0,3
"Smp_345350",3,1,1,21,2,6,1,6
"Smp_345410",1,1,1,5,0,3,0,8
"Smp_345510",2,0,2,0,4,0,0,2
"Smp_345550",2,0,2,2,2,2,0,0
"Smp_345560",2,4,0,4,0,2,0,4
"Smp_345570",28,12,25,23,12,18,1,12
"Smp_345580",10,2,0,6,0,1,0,3
"Smp_345630",4,0,2,6,2,2,0,12
"Smp_345870",8,0,0,2,0,2,0,2
"Smp_345880",18,9,12,26,5,20,2,24
"Smp_346020",8,2,4,10,0,4,0,0
"Smp_346040",24,2,6,10,8,12,2,10
"Smp_346070",2,0,0,2,2,0,5,4
"Smp_346250",8,0,0,0,2,2,0,2
"Smp_346280",2,4,2,6,2,0,0,0
"Smp_346320",44,19,19,40,9,50,8,52
"Smp_346350",6,2,0,8,4,2,0,4
"Smp_346460",5,0,0,3,4,4,0,3
"Smp_346610",2,0,6,0,0,0,2,2
"Smp_346640",4,0,0,2,4,3,0,2
"Smp_346660",0,4,2,8,6,2,0,8
"Smp_346670",6,2,2,2,0,2,0,2
"Smp_346690",49,14,20,38,21,48,4,36
"Smp_346760",2,1,0,4,0,3,0,6
"Smp_346810",3,1,1,3,4,13,2,4
"Smp_346850",2,2,2,14,0,5,0,10
"Smp_346970",5,0,0,5,2,6,0,8
"Smp_346980",0,0,0,4,2,3,0,6
"Smp_347040",6,2,1,0,1,0,0,0
"Smp_347050",4,0,2,0,2,4,0,8
"Smp_347060",30,14,28,46,20,80,4,32
"Smp_347110",20,2,15,23,16,36,0,32
"Smp_347120",2,0,4,4,0,4,2,2
"Smp_347140",5,1,2,5,2,3,0,9
"Smp_347160",2,0,4,6,2,6,0,6
"Smp_347190",4,0,0,0,0,4,2,2
"Smp_347260",5,0,0,0,2,3,0,2
"Smp_347300",2,0,0,6,4,4,0,0
"Smp_347340",4,0,3,2,4,0,0,0
"Smp_347570",0,3,2,4,1,3,2,1
"Smp_347580",7,1,3,8,2,2,1,5
"Smp_347610",17,9,15,44,18,40,5,33
"Smp_347640",4,0,2,4,2,0,0,6
"Smp_347680",1,0,1,0,2,7,0,2
"Smp_347700",6,0,7,0,0,8,0,8
"Smp_347800",2,0,1,2,4,5,0,5
"Smp_347820",2,1,0,0,2,5,0,1
"Smp_347830",8,0,4,10,4,8,2,10
"Smp_347870",17,0,9,17,12,23,1,11
"Smp_347990",2,2,0,4,0,0,0,3
"Smp_348090",10,1,7,8,3,3,0,0
"Smp_348230",13,6,4,24,10,54,6,18
"Smp_348610",167,41,46,50,33,177,3,23
"Smp_348810",4,0,0,2,2,0,0,2
"Smp_348940",2,0,0,5,2,2,0,6
"Smp_348950",0,0,0,2,2,6,0,5
"Smp_349020",1,1,0,0,2,6,0,2
"Smp_349050",4,4,0,0,1,1,0,2
"Smp_349080",5,0,10,12,2,2,0,6
"Smp_349100",4,0,1,3,0,2,2,0
"Smp_349360",1,0,4,3,2,0,0,2
"Smp_349460",1,2,2,2,1,2,0,1
"Smp_349520",4,0,1,2,1,2,0,8
"Smp_349530",4,0,1,2,3,4,0,9
"Smp_349560",8,0,10,15,7,51,8,31
"Smp_349570",1,0,0,4,2,0,0,4
"Smp_349580",2,0,0,2,0,5,0,6
"Smp_349630",0,0,2,4,1,16,0,1
"Smp_349650",4,0,2,4,4,0,0,4
"Smp_349660",0,0,0,1,3,4,1,2
"Smp_349680",4,2,1,4,0,0,0,4
"Smp_349700",4,0,4,4,2,1,0,4
"Smp_349860",2,2,0,10,4,4,0,10
"Smp_349870",6,3,8,9,4,6,0,8
"Smp_349880",0,0,3,6,0,4,0,4
"Smp_350010",4,4,4,12,4,20,1,12
"Smp_350020",18,8,10,20,0,22,1,7
"Smp_350050",25,9,9,31,9,19,2,17
"Smp_350100",5,0,2,4,1,8,0,17
"Smp_350120",0,0,1,5,0,7,0,6
"Smp_350150",4,0,2,4,0,2,0,2
"Smp_350180",9,3,35,26,17,80,1,46
"Smp_350190",1353,628,1584,2788,600,4019,150,2097
"Smp_350240",0,2,2,12,8,12,0,18
"Smp_350270",6,3,3,1,3,2,0,2
"Smp_350300",5,2,2,4,0,4,0,0
"Smp_350500",338,120,136,281,31,275,15,145
"Smp_900000",220,48,61,110,14,114,2,87
"Smp_900010",120,22,24,56,4,74,2,34
"Smp_900020",131,12,40,64,8,84,0,44
"Smp_900030",22,1,0,1,1,9,1,7
"Smp_900040",73,4,14,27,4,32,0,20
"Smp_900050",279,68,90,236,12,211,14,120
"Smp_900060",16,6,2,6,2,30,0,4
"Smp_900070",58,8,6,24,3,24,0,18
"Smp_900080",28,4,0,3,0,15,0,7
"Smp_900090",184,56,41,139,14,122,6,80
"Smp_900100",14,4,0,9,2,4,0,2
"Smp_900110",90,6,32,40,8,56,0,34
